,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
SEG - REPORTE GENERAL DE SOLICITUDES - GENERADO EN:20/02/2020 - 12:09:43,,,,,,,,,,,,,,,
SOLICITUD,SOLICITUD SC,NIS,TIPO DE SERVICIO,MOVIMIENTO,PRON‡STICO,ETAPA,FECHA DE SOLICITUD,FECHA CONVENIDA,FECHA DE ENTREGA,PROBLEMA PARA SU ATENCION,COMENTARIOS,PARO DE RELOJ,MOTIVO PARO DE RELOJ,INICIO PARO DE RELOJ FECHA/HORA,FIN PARO DE RELOJ FECHA/HORA
12491756,,1910200217644,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 17:28,,12/02/2020 14:24,,"Marian - 2020-02-12 14:10:40 - Se objeta solicitud, tecnico CS ?no acudio Juan - 2020-02-06 17:29:06 - CERCA ESTACION BOMBEROS LLEGAR POR AVE LOS ARCOS Y PASANDO ARROYO NARAGUA ANTES DE ARROYO LOS TANQUES ",,,,
12491751,,1910200217641,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 17:27,,13/02/2020 17:44,,Elizabeth - 2020-02-06 17:28:52 - OK XD ,,,,
12491749,,1910200217639,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 17:26,,,,Erick - 2020-02-06 17:27:43 - A un costado de la florer°a ,,,,
12491743,,1910200217629,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 17:25,,,,"Marian - 2020-02-13 18:01:09 - Se objeta solicitud con motivo domicilio no corresponde, valida CS Maria Azucena Moreno. ",,,,
12491691,,1910200217589,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 17:15,,,,"Juan - 2020-02-06 17:22:05 - CASA COLOR VERDE, UN PISO. HAY UNA TIENDA EN LA ESQUINA ""ABARROTES TORRES"". ",,,,
12491658,,1910200217570,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 17:08,,,,"Marian - 2020-02-13 12:08:33 - Se objeta solicitud, tecnico CS no?acudio. ",,,,
12491657,,1910200217567,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 17:08,,,,Juan - 2020-02-06 17:08:58 - CASA COLOR CREMA TORTILLERIA EN ESQUINA ,,,,
12491615,,1910200217507,Reventa Datos,Suspension,,LIQUIDADA,06/02/2020 16:56,,06/02/2020 16:57,,Victor - 2020-02-06 16:56:42 - SUSPENSION ,,,,
12491614,,1910200217506,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 16:56,,,,,,,,
12491601,,1910200217496,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 16:53,,13/02/2020 20:25,,,,,,
12491590,,1910200217480,Reventa Datos,Suspension,,LIQUIDADA,06/02/2020 16:51,,06/02/2020 16:54,,Victor - 2020-02-06 16:51:57 - SUSPENSION ,,,,
12491574,,1910200217461,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 16:48,,,,,,,,
12491568,,1910200217453,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 16:47,,,,Elizabeth - 2020-02-06 17:13:58 - OK XD ,,,,
12491564,,1910200217450,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 16:46,,12/02/2020 11:25,,"Marian - 2020-02-12 10:31:39 - Se objeta solicitud ,tecnico CS ?no acudio. ",,,,
12491563,,1910200217448,Reventa Datos,Suspension,,LIQUIDADA,06/02/2020 16:46,,06/02/2020 16:49,,Victor - 2020-02-06 16:46:51 - SUSPENSION ,,,,
12491543,,1910200217435,Reventa Datos,Suspension,,LIQUIDADA,06/02/2020 16:42,,06/02/2020 16:45,,Victor - 2020-02-06 16:43:18 - SUSPENSION ,,,,
12491513,,1910200217394,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 16:34,,12/02/2020 14:09,,,,,,
12491507,,1910200217390,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 16:33,,12/02/2020 12:16,,,,,,
12491498,,1910200217375,Reventa Datos,Suspension,,LIQUIDADA,06/02/2020 16:30,,06/02/2020 17:06,,Victor - 2020-02-06 16:36:53 - SUSPENSION ,,,,
12491491,,1910200217360,Reventa Datos,Suspension,,LIQUIDADA,06/02/2020 16:27,,06/02/2020 16:31,,Victor - 2020-02-06 16:28:33 - SUSPENSION ,,,,
12491462,,1910200217306,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 16:18,,14/02/2020 12:06,,"Marian - 2020-02-14 18:52:40 - Se objeta solicitud, tecnico CS no acudio. Juan - 2020-02-06 16:19:30 - DOM COLOR ROSA CON BLANCO HAY UNA TIENDA EN LA ESQUINA Y A UNA CUADRA DE ABARROTES JOSE MANUEL ",,,,
12491459,,1910200217303,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 16:18,,,,,,,,
12491448,,1910200217285,Reventa Datos,Suspension,,LIQUIDADA,06/02/2020 16:13,,06/02/2020 16:16,,Victor - 2020-02-06 16:14:29 - SUSPENSION ,,,,
12491442,,1910200217273,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 16:11,,,,,,,,
12491419,,1910200217241,Reventa Datos,Suspension,,LIQUIDADA,06/02/2020 15:59,,06/02/2020 16:03,,Victor - 2020-02-06 16:02:23 - SUSPENSION ,,,,
12491416,,1910200217238,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 15:58,,15/02/2020 17:47,,"Marian - 2020-02-17 20:18:16 - Se objeta solicitud cliente no desea el servicio a peticion de CS MVS NET, S.A. DE C.V.. Juan - 2020-02-06 15:59:09 - CERCA DE LA IGLESIA SANTA CRUZ ",,,,
12491406,,1910200217226,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 15:53,,,,"Elizabeth - 2020-02-06 16:00:00 - MURAL COLOR NEGRO, NEGOCIO MASCOTAS EN CASA OK XD ",,,,
12491404,,1910200217223,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 15:51,,,,Juan - 2020-02-06 15:51:41 - CASA BEIGE FRENTE A CANCHAS DE BASQUET BOL ,,,,
12491396,,1910200217210,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 15:44,,17/02/2020 18:49,,Juan - 2020-02-06 15:45:15 - CERCA DE TIENDA ,,,,
12491385,,1910200217199,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 15:37,,,,"Juan - 2020-02-06 15:38:04 - ES EN LA CURVA ANTES DE LLEGAR A COPALES, CASA DE 2 PISOS COLOR AZUL CLARO ",,,,
12491378,,1910200217190,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 15:30,,20/02/2020 11:09,,Juan - 2020-02-06 15:31:18 - CERCA SALON CONVITE Y ESTANCIA INFANTIL ,,,,
12491370,,1910200217177,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 15:22,,12/02/2020 12:44,,"Marian - 2020-02-12 12:19:57 - Se objeta solicitud ,tecnico CS ?no acudio. ",,,,
12491368,,1910200217173,Reventa Datos,Lineas Nuevas,,EN PROCESO DE ALTA,06/02/2020 15:21,,,,Juan - 2020-02-06 15:22:24 - a una cuadra de la iglecia san isisdro ,,,,
12491351,,1910200217150,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 15:10,,,,Juan - 2020-02-06 15:11:14 - A 100 MTRO DE LA TIENDA DO•A MAGUI ,,,,
12491336,,1910200217132,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 14:57,,13/02/2020 11:46,,"Marian - 2020-02-13 11:41:05 - Se objeta solicitud, tecnico CS no?acudio. Cecilia - 2020-02-06 15:03:01 - JARDINDE NI?OS, ; SIPECUARO, ; PORTON NEGRO GRANDE : AUN ACUADRA SE ENCUENTRA KINDER; AV. LAZARO CARDENAZ ALEDA?A: ",,,,
12491170,,1910200217072,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 14:23,,,,,,,,
12491140,,1910200217033,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 14:13,,,,,,,,
12491026,,1910200216945,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 13:47,,16/02/2020 07:01,,,,,,
12491007,,1910200216927,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 13:42,,20/02/2020 11:00,,,,,,
12491000,,1910200216910,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 13:39,,,,,,,,
12490972,,1910200216877,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 13:33,,17/02/2020 11:32,,,,,,
12490955,,1910200216857,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 13:28,,13/02/2020 13:06,,,,,,
12490954,,1910200216854,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 13:28,,13/02/2020 09:33,,Elizabeth - 2020-02-06 13:29:09 - OK ,,,,
12490918,,1910200216832,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 13:24,,,,,,,,
12490903,,1910200216815,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 13:21,,15/02/2020 13:39,,,,,,
12490892,,1910200216800,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 13:19,,13/02/2020 12:10,,"Marian - 2020-02-13 18:11:07 - Se objeta solicitud con motivo domicilio no corresponde, valida CS Maria Azucena Moreno. Erick - 2020-02-06 13:19:43 - NA ",,,,
12490819,,1910200216689,Reventa Datos,Lineas Nuevas,,DOMICILIO SIN FACILIDADES,06/02/2020 13:01,16/02/2020,,,Elizabeth - 2020-02-06 13:02:35 - OK ,,,,
12490809,,1910200216679,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 12:58,,06/02/2020 13:03,,Brayan - 2020-02-06 12:59:46 - TEL DE CONTACTO: 7226310905 ,,,,
12490802,,1910200216672,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 12:57,,14/02/2020 14:17,,"Marian - 2020-02-14 12:16:26 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Diana Patricia Reynoso Velez, tecnico CS ?no acudio Juan - 2020-02-06 12:58:28 - CASA BLANCA CANCEL NEGRO A MEDIA CUADRA DE FORUM TLAQUEPAQUE ",,,,
12490796,,1910200216662,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 12:56,,15/02/2020 10:08,,,,,,
12490791,,1910200216657,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 12:54,,,,"Marian - 2020-02-14 13:38:07 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Rosalinda Jasinto Lujan, tecnico CS ?no acudio. Erick - 2020-02-06 12:54:26 - NA ",,,,
12490788,,1910200216655,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 12:53,,,,"Marian - 2020-02-13 17:56:36 - Se objeta solicitud con motivo domicilio no corresponde, valida CS Maria Azucena Moreno. ",,,,
12490765,,1910200216629,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 12:49,,13/02/2020 17:17,,"Marian - 2020-02-13 11:24:27 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Yesenia Valentin Gomez , tecnico CS ?no acudio. Cecilia - 2020-02-06 12:52:29 - CASA DE UN PISO, PUERTA COLOR MORADA ; FRENTE A MERCADITO VACASIONAL ( ENTRANDO POR COMICION DE LUZ) ",,,,
12490748,,1910200216597,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 12:44,,,,,,,,
12490731,,1910200216576,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 12:40,,,,,,,,
12490719,,1910200216563,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 12:36,,13/02/2020 12:08,,,,,,
12490580,,1910200216422,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 12:09,,,,,,,,
12490550,,1910200216388,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 12:01,,,,,,,,
12490444,,1910200216335,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 11:47,,,,Erick - 2020-02-06 12:06:29 - NA ,,,,
12490437,,1910200216326,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 11:47,,15/02/2020 09:41,,"Marian - 2020-02-15 09:41:24 - Se objeta solicitud ,tecnico CS ?no acudio. ",,,,
12490397,,1910200216302,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 11:37,,13/02/2020 18:07,,"Marian - 2020-02-13 17:45:26 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12490382,,1910200216294,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 11:34,,,,Guadalupe - 2020-02-06 11:44:15 - A lado de una ferreteria ,,,,
12490310,,1910200216272,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 11:28,,13/02/2020 10:42,,,,,,
12490301,,1910200216266,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 11:26,,,,"Marian - 2020-02-13 17:58:09 - Se objeta solicitud, tecnico CS no acudio. Juan - 2020-02-06 11:26:38 - CASA VERDE 1 PLANTA, PUERTA BLANCA. DEPOSITO SIX A 1 CUADRA SOBRE LA MISMA SERA ",,,,
12490296,,1910200216260,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 11:25,,12/02/2020 13:49,,Maricarmen - 2020-02-06 12:00:22 - Se objeta solicitud cliente no desea el servicio a petici?n de CS Erick Arellano. ,,,,
12490258,,1910200216213,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 11:15,14/02/2020,,,Juan - 2020-02-06 11:16:24 - LA FACHADA ES DE COLO ROSA ,,,,
12490252,,1910200216207,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 11:14,,,,,,,,
12490236,,1910200216185,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 11:10,,,,,,,,
12490225,,1910200216159,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 11:06,,,,Erick - 2020-02-06 11:09:18 - Erick - 2020-02-06 11:09:18 - NA ,,,,
12490198,,1910200216134,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 11:00,,12/02/2020 14:06,,"Marian - 2020-02-12 13:29:14 - Se realiza instalaci?n dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Carmen Trujillo, tecnico CS ?no acudio. ",,,,
12490179,,1910200216111,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 10:56,,,,"Marian - 2020-02-13 17:52:10 - Se objeta solicitud con motivo domicilio no corresponde, valida CS Maria Azucena Moreno. ",,,,
12490172,,1910200216108,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 10:55,,14/02/2020 16:07,,"Marian - 2020-02-14 15:55:36 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12490141,,1910200216077,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 10:46,,14/02/2020 15:02,,,,,,
12490133,,1910200216065,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 10:43,,13/02/2020 11:40,,Erick - 2020-02-06 10:46:03 - NA ,,,,
12490132,,1910200216060,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 10:43,,13/02/2020 11:47,,"Marian - 2020-02-13 11:33:30 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Andres Campos Martinez, tecnico CS ?no acudio. ",,,,
12490108,,1910200216021,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 10:37,,13/02/2020 18:21,,,,,,
12489995,,1910200215995,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 10:32,,,,,,,,
12489952,,1910200215961,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 10:23,,13/02/2020 10:58,,"Roberto - 2020-02-13 10:54:34 - Se objeta solicitud, tecnico CS no acudio. Erick - 2020-02-06 10:31:59 - NA ",,,,
12489871,,1910200215956,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 10:22,,13/02/2020 12:58,,"Roberto - 2020-02-13 12:48:47 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto recibe en domicilio Ana Salas, tecnico CS?no acudio. Guadalupe - 2020-02-06 10:24:44 - A UN LADO DE MUEBLERIA POR EL PUENTE DE TUBOS CASA COLOR FIUCHA MARCAR ANTES DE IR ",,,,
12489760,,1910200215942,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 10:18,,,,,,,,
12489745,,1910200215915,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 10:11,,,,"Marian - 2020-02-18 14:20:30 - Se objeta solicitud con motivo domicilio no corresponde, valida CS Vanessa Velazquez. ",,,,
12489691,,1910200215870,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 09:52,,17/02/2020 17:46,,,,,,
12489681,,1910200215863,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 09:49,,06/02/2020 09:52,,,,,,
12489670,,1910200215844,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 09:42,,09/02/2020 11:06,,,,,,
12489636,,1910200215822,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 09:36,,12/02/2020 11:19,,"Marian - 2020-02-12 10:56:24 - Se objeta solicitud, tecnico CS no?acudio. ",,,,
12489630,,1910200215818,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 09:35,12/02/2020,12/02/2020 13:30,,,,,,
12489624,,1910200215805,Reventa Datos,Lineas Nuevas,,LIQUIDADA,06/02/2020 09:33,,13/02/2020 12:59,,,,,,
12489518,,1910200215778,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 09:23,,,,,,,,
12489513,,1910200215771,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 09:22,,13/02/2020 09:53,,"Marian - 2020-02-13 09:55:04 - Se objeta solicitud, tecnico CS ?no acudio. ",,,,
12489510,,1910200215765,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 09:20,,,,,,,,
12489501,,1910200215747,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 09:16,,,,"Marian - 2020-02-19 19:36:19 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto recibe en domicilio Maria Elena Tenorio Aguilar, tecnico CS no acudio. ",,,,
12489495,,1910200215738,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 09:14,,,,Erick - 2020-02-06 09:21:29 - NA ,,,,
12489484,,1910200215719,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 09:07,,13/02/2020 15:24,,Marian - 2020-02-06 12:49:24 - Se objeta solicitud cliente no desea el servicio a petici?n de CS Alejandra Orosco. ,,,,
12489478,,1910200215707,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 09:01,,13/02/2020 17:55,,"Marian - 2020-02-13 20:22:46 - Se objeta solicitud con motivo domicilio no corresponde, valida CS Cristian Tena. ",,,,
12489459,,1910200215687,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 08:45,,,,Erick - 2020-02-06 08:47:24 - NA ,,,,
12489458,,1910200215685,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 08:40,,,,Guadalupe - 2020-02-06 08:43:15 - Casa de dos niveles color naranja zagu†n verde tienda cerca ,,,,
12489455,,1910200215679,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 08:37,,,,,,,,
12489451,,1910200215674,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 08:32,,,,Erick - 2020-02-06 08:33:29 - NA ,,,,
12489449,,1910200215672,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 08:30,,12/02/2020 13:16,,"Marian - 2020-02-12 08:46:11 - Se objeta solicitud ,tecnico CS ?no acudio. ",,,,
12489448,,1910200215670,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 08:29,,,,"Marian - 2020-02-13 17:41:57 - Se objeta solicitud con motivo domicilio no corresponde, valida CS Vannesa Velazquez. ",,,,
12489440,,1910200215659,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 08:07,,,,Marian - 2020-02-12 17:35:10 - Se objeta solicitud cliente no desea el servicio a peticion de CS Maria Azucena Moreno. Guadalupe - 2020-02-06 08:24:11 - Casa 2 pisos accesorias abajo en la esquina hay puesto de hamburguesa ,,,,
12489439,,1910200215657,Reventa Datos,Lineas Nuevas,,OBJETADA,06/02/2020 08:04,,06/02/2020 08:12,,,,,,
12489437,,1910200215653,Reventa Datos,Lineas Nuevas,,EN PROCESO,06/02/2020 08:00,,,,Erick - 2020-02-06 08:23:18 - NA ,,,,
12489425,,1910200215626,Reventa Datos,Lineas Nuevas,,EN PROCESO,05/02/2020 20:43,,,,,,,,
12489423,,1910200215620,Reventa Datos,Lineas Nuevas,,OBJETADA,05/02/2020 20:40,,14/02/2020 14:40,,"Lizett - 2020-02-14 14:23:10 - Se objeta solicitud con motivo domicilio no corresponde, valida CS Maria Azucena Moreno. Victor - 2020-02-05 20:41:13 - FRENTE A FLORERIA CLAUDIA, MAS ADELANTE KINDER ",,,,
12489421,,1910200215613,Reventa Datos,Lineas Nuevas,,OBJETADA,05/02/2020 20:35,,12/02/2020 12:24,,,,,,
12489414,,1910200215600,Reventa Datos,Lineas Nuevas,,LIQUIDADA,05/02/2020 20:30,,11/02/2020 19:53,,"Marian - 2020-02-12 17:06:15 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto recibe en domicilio Imelda Garcia Mu?oz, tecnico CS no acudio. Victor - 2020-02-05 20:31:38 - BULEMAR LAS TORRES Y SANTA SOFIA CERCA OXXO ESC Y CALZADA ",,,,
12489404,,1910200215580,Reventa Datos,Lineas Nuevas,,EN PROCESO,05/02/2020 20:17,,,,,,,,
12489403,,1910200215579,Reventa Datos,Lineas Nuevas,,LIQUIDADA,05/02/2020 20:17,,12/02/2020 15:46,,"Marian - 2020-02-12 15:45:13 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto recibe en domicilio Francisco Due?as, tecnico CS no acudio. Victor - 2020-02-05 20:18:35 - PASANDO OXXO Y ACEROS ",,,,
12489399,,1910200215569,Reventa Datos,Lineas Nuevas,,OBJETADA,05/02/2020 20:10,,12/02/2020 11:58,,"Marian - 2020-02-12 11:54:32 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12489396,,1910200215558,Reventa Datos,Lineas Nuevas,,LIQUIDADA,05/02/2020 20:03,,08/02/2020 14:35,,,,,,
12489395,,1910200215553,Reventa Datos,Suspension,,LIQUIDADA,05/02/2020 20:01,,05/02/2020 20:09,,Victor - 2020-02-05 20:03:16 - SUSPENSION ,,,,
12489394,,1910200215549,Reventa Datos,Suspension,,LIQUIDADA,05/02/2020 19:59,,06/02/2020 16:32,,Victor - 2020-02-05 19:59:50 - SUSPENSION ,,,,
12489387,,1910200215535,Reventa Datos,Lineas Nuevas,,LIQUIDADA,05/02/2020 19:52,,12/02/2020 13:25,,,,,,
12489386,,1910200215533,Reventa Datos,Lineas Nuevas,,OBJETADA,05/02/2020 19:51,,12/02/2020 11:27,,"Elizabeth - 2020-02-05 19:53:04 - enfrente barda azul y arbol, es esquina OK XD ",,,,
12489385,,1910200215531,Reventa Datos,Lineas Nuevas,,EN PROCESO,05/02/2020 19:51,,,,Marian - 2020-02-18 20:17:13 - Se objeta solicitud cliente no desea el servicio a petici?n de CS Ximena Damazo. ,,,,
12489282,,1910200215522,Reventa Datos,Lineas Nuevas,,OBJETADA,05/02/2020 19:46,,12/02/2020 12:20,,,,,,
12489272,,1910200215503,Reventa Datos,Suspension,,LIQUIDADA,05/02/2020 19:39,,05/02/2020 19:41,,Victor - 2020-02-05 19:39:48 - SUSPENSION ,,,,
12489170,,1910200215495,Reventa Datos,Lineas Nuevas,,OBJETADA,05/02/2020 19:37,,12/02/2020 20:06,,,,,,
12489165,,1910200215491,Reventa Datos,Lineas Nuevas,,OBJETADA,05/02/2020 19:34,,12/02/2020 12:01,,"Marian - 2020-02-12 13:37:34 - Se objeta solicitud ,t?cnico CS ?no acudi? ",,,,
12489145,,1910200215467,Reventa Datos,Suspension,,LIQUIDADA,05/02/2020 19:28,,05/02/2020 19:32,,Victor - 2020-02-05 19:30:16 - SUSPENSION ,,,,
12489143,,1910200215465,Reventa Datos,Lineas Nuevas,,LIQUIDADA,05/02/2020 19:28,,13/02/2020 12:50,,"Marian - 2020-02-13 12:49:35 - Se realiza instalaci?n dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Monica Alejandra, tecnico CS ?no acudio. Juan - 2020-02-05 19:29:43 - 27.4473412,-99.5415875 ",,,,
12489142,,1910200215462,Reventa Datos,Lineas Nuevas,,OBJETADA,05/02/2020 19:28,,12/02/2020 11:47,,Lizett - 2020-02-12 11:40:55 - Se objeta solicitud cliente no desea el servicio a peticion de CS Erik Arrellano ,,,,
12489027,,1910200215431,Reventa Datos,Suspension,,LIQUIDADA,05/02/2020 19:17,,05/02/2020 19:20,,Victor - 2020-02-05 19:18:03 - SUSPENSION ,,,,
12489026,,1910200215429,Reventa Datos,Lineas Nuevas,,EN PROCESO,05/02/2020 19:17,,,,Marian - 2020-02-12 17:29:39 - Se objeta solicitud cliente no desea el servicio a peticion de CS Maria Azucena Moreno. ,,,,
12488907,,1910200215411,Reventa Datos,Suspension,,LIQUIDADA,05/02/2020 19:08,,05/02/2020 19:19,,Victor - 2020-02-05 19:12:49 - SUSPENSION ,,,,
12488823,,1910200215393,Reventa Datos,Suspension,,LIQUIDADA,05/02/2020 19:04,,05/02/2020 19:13,,Victor - 2020-02-05 19:07:03 - SUSPENSION ,,,,
12488804,,1910200215377,Reventa Datos,Lineas Nuevas,,EN PROCESO,05/02/2020 18:56,,,,Elizabeth - 2020-02-05 19:41:27 - OK XD ,,,,
12488799,,1910200215372,Reventa Datos,Lineas Nuevas,,EN PROCESO,05/02/2020 18:55,,,,,,,,
12488789,,1910200215366,Reventa Datos,Lineas Nuevas,,LIQUIDADA,05/02/2020 18:52,,14/02/2020 11:31,,"Marian - 2020-02-14 11:44:28 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto recibe en domicilio Julio Cesar Sanchez Munoz, tecnico CS no acudio. Victor - 2020-02-05 18:55:12 - CERCA DE LA UVM ",,,,
12488781,,1910200215361,Reventa Datos,Lineas Nuevas,,CREADA/EN PROCESO,05/02/2020 18:50,,05/02/2020 18:53,,"Marian - 2020-02-13 10:19:41 - Se objeta solicitud, tecnico CS no?acudio. Juan - 2020-02-05 18:51:06 - CASA DE DOS PISOS COLOR BEIGE CON DETALLES CAFES, PUERTA CHOCOLATE, CERCA SE ENCUENTRA UNA PLAZA RECREATIVA COLONIA LOS FRESNOS. 27.446690, -99.550344 ",,,,
12488780,,1910200215358,Reventa Datos,Lineas Nuevas,,OBJETADA,05/02/2020 18:50,,12/02/2020 12:03,,"Marian - 2020-02-12 13:33:56 - Se objeta solicitud ,tecnico CS ?no acudio ",,,,
12488775,,1910200215350,Reventa Datos,Suspension,,LIQUIDADA,05/02/2020 18:48,,05/02/2020 18:57,,Victor - 2020-02-05 18:51:27 - SUSPENSION ,,,,
12488751,,1910200215335,Reventa Datos,Lineas Nuevas,,LIQUIDADA,05/02/2020 18:43,12/02/2020,12/02/2020 15:45,,"Marian - 2020-02-12 15:30:53 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto recibe en domicilio Jesus Manuel Gomez Hernandez, tecnico CS si acudio. Juan - 2020-02-05 18:43:36 - EN LA ESQ HAY UN OXXO COORDENADAS 32.653964,-115.4358897 ",,,,
